"institution_display_name","institution_id","institution_ror","institution_country_code"
"Fundação Getulio Vargas","https://openalex.org/I44202434","https://ror.org/01evzkn27","BR"
"Fuyang Second People's Hospital","https://openalex.org/I4210165691","https://ror.org/00e52k684","CN"
"Fuzhou University","https://openalex.org/I80947539","https://ror.org/011xvna82","CN"
"GE Global Research (United States)","https://openalex.org/I4210134512","https://ror.org/03e06qt98","US"
"GTx (United States)","https://openalex.org/I188703185","https://ror.org/0400j3f74","US"
"GVD Corporation (United States)","https://openalex.org/I4210088930","https://ror.org/009y6jy27","US"
"Galatasaray University","https://openalex.org/I94294566","https://ror.org/00btgsb62","TR"
"Gannan Normal University","https://openalex.org/I4210119042","https://ror.org/02jf7e446","CN"
"Gansu Provincial Maternal and Child Health Hospital","https://openalex.org/I4210118272","https://ror.org/02n9as466","CN"
"Gates (United States)","https://openalex.org/I110507236","https://ror.org/03m0mkk67","US"
"Gemini Computers (United States)","https://openalex.org/I4210155281","https://ror.org/058646248","US"
"General Atomics (United States)","https://openalex.org/I63533367","https://ror.org/03ngjpk76","US"
"General Electric (United States)","https://openalex.org/I1332737386","https://ror.org/013msgt25","US"
"General Hospital of Jinan Military Command","https://openalex.org/I4210104291","https://ror.org/019nf3y14","CN"
"Geneva College","https://openalex.org/I6312358","https://ror.org/02vb7sj25","US"
"Geological Survey of Western Australia","https://openalex.org/I1296875392","https://ror.org/05h2dda38","AU"
"Georg Simon Ohm University of Applied Sciences Nuremberg","https://openalex.org/I4210100612","https://ror.org/00nggaz43","DE"
"George Eliot Hospital","https://openalex.org/I2799529266","https://ror.org/025ny1854","GB"
"George Eliot Hospital NHS Trust","https://openalex.org/I4210124737","https://ror.org/02y0es528","GB"
"George Institute for Global Health","https://openalex.org/I183874623","https://ror.org/04h0zjx60","GB"
"George Mason University","https://openalex.org/I162714631","https://ror.org/02jqj7156","US"
"George Washington University","https://openalex.org/I193531525","https://ror.org/00y4zzh67","US"
"Georgetown College","https://openalex.org/I918155757","https://ror.org/059yd5j13","US"
"Georgetown University","https://openalex.org/I184565670","https://ror.org/05vzafd60","US"
"Georgetown University in Qatar","https://openalex.org/I4210115356","https://ror.org/029e47x73","QA"
"Georgia Institute of Technology","https://openalex.org/I130701444","https://ror.org/01zkghx44","US"
"Georgia Regents Medical Center","https://openalex.org/I4210167218","https://ror.org/01gtybw70","US"
"Georgia State University","https://openalex.org/I181565077","https://ror.org/03qt6ba18","US"
"Geotechnical Consulting Group (United Kingdom)","https://openalex.org/I4210139743","https://ror.org/04fcd0528","GB"
"Geriatric Research Education and Clinical Center","https://openalex.org/I4210110523","https://ror.org/01nh3sx96","US"
"German Cancer Research Center","https://openalex.org/I17937529","https://ror.org/04cdgtt98","DE"
"German Institute for Economic Research","https://openalex.org/I1282776028","https://ror.org/0050vmv35","DE"
"Ghent University","https://openalex.org/I32597200","https://ror.org/00cv9y106","BE"
"Ghent University Hospital","https://openalex.org/I2801227569","https://ror.org/00xmkp704","BE"
"Girls Incorporated","https://openalex.org/I1312237181","https://ror.org/03v7zx932","US"
"Gladstone Institutes","https://openalex.org/I1321430492","https://ror.org/038321296","US"
"Glasgow Victoria Infirmary","https://openalex.org/I2801231161","https://ror.org/03cjp2c87","GB"
"GlaxoSmithKline (Italy)","https://openalex.org/I4210128413","https://ror.org/03fe56089","IT"
"Gleason (United States)","https://openalex.org/I157066012","https://ror.org/03bw04561","US"
"Global Affairs Canada","https://openalex.org/I1307112335","https://ror.org/0427vvt16","CA"
"Global Graphics (United Kingdom)","https://openalex.org/I4210125812","https://ror.org/03g6g7j35","GB"
"Global Security Intelligence (United Kingdom)","https://openalex.org/I4210104364","https://ror.org/01ag8d960","GB"
"Goddard Institute for Space Studies","https://openalex.org/I116578957","https://ror.org/01cyfxe35","US"
"Goethe Institute","https://openalex.org/I1336375059","https://ror.org/05g6zgq36","GB"
"Goethe University Frankfurt","https://openalex.org/I114090438","https://ror.org/04cvxnb49","DE"
"Gonzaga University","https://openalex.org/I119888943","https://ror.org/03ze70h02","US"
"Goodwin College","https://openalex.org/I71561298","https://ror.org/009bjed14","US"
"Google (United States)","https://openalex.org/I1291425158","https://ror.org/00njsd438","US"
"Gordon College","https://openalex.org/I305130695","https://ror.org/0364wpq06","US"
"Government of Canada","https://openalex.org/I2802286613","https://ror.org/010q4q527","CA"
"Government of India","https://openalex.org/I2799351866","https://ror.org/036h6g940","IN"
"Government of Western Australia Department of Health","https://openalex.org/I2800882159","https://ror.org/01epcny94","AU"
"Government of the United States of America","https://openalex.org/I2800421839","https://ror.org/02rcrvv70","US"
"Graduate Institute of International and Development Studies","https://openalex.org/I951315","https://ror.org/007ygn379","CH"
"Graduate School Experimental Plant Sciences","https://openalex.org/I4210090479","https://ror.org/00dztkz65","NL"
"Graduate School USA","https://openalex.org/I880766802","https://ror.org/04n835f38","US"
"Grantham Hospital","https://openalex.org/I2801285164","https://ror.org/01t54q348","CN"
"Greatbatch (United States)","https://openalex.org/I4210115572","https://ror.org/02p1scb62","US"
"Greater Pittsburgh Orthopaedic Associates","https://openalex.org/I4210155489","https://ror.org/0419jw418","US"
"Green Chemistry","https://openalex.org/I4210151302","https://ror.org/03s74ag37","PL"
"Grenoble Alpes University","https://openalex.org/I899635006","https://ror.org/02rx3b187","FR"
"Grenoble Applied Economics Lab","https://openalex.org/I4210091947","https://ror.org/00fwjkb59","FR"
"Griffith University","https://openalex.org/I11701301","https://ror.org/02sc3r913","AU"
"Grinnell College","https://openalex.org/I173288447","https://ror.org/04tmmky42","US"
"Group for the Analysis of Development","https://openalex.org/I4210146022","https://ror.org/04cma1r71","PE"
"Groupement de Recherche en Économie Quantitative d’Aix-Marseille","https://openalex.org/I4210129108","https://ror.org/02ek9wp67","FR"
"Guangdong Food and Drug Vocational College","https://openalex.org/I4210152216","https://ror.org/04xhre718","CN"
"Guangdong General Hospital","https://openalex.org/I2799425052","https://ror.org/03jpekd50","CN"
"Guangdong Medical College","https://openalex.org/I176834541","https://ror.org/04k5rxe29","CN"
"Guangdong Province Women and Children Hospital","https://openalex.org/I4210143875","https://ror.org/0493m8x04","CN"
"Guangdong University of Education","https://openalex.org/I32246829","https://ror.org/0574der91","CN"
"Guangdong University of Technology","https://openalex.org/I139024713","https://ror.org/04azbjn80","CN"
"Guangxi Mangrove Research Center","https://openalex.org/I4210136565","https://ror.org/03w5vx872","CN"
"Guangxi University","https://openalex.org/I150807315","https://ror.org/02c9qn167","CN"
"Guangzhou Design Institute","https://openalex.org/I4210101516","https://ror.org/010fems46","CN"
"Guangzhou First People's Hospital","https://openalex.org/I4210116575","https://ror.org/02bwytq13","CN"
"Guangzhou Institute of Energy Conversion","https://openalex.org/I4210128491","https://ror.org/047qgg117","CN"
"Guangzhou Maritime College","https://openalex.org/I4210129938","https://ror.org/03kzcrh59","CN"
"Guangzhou Medical University","https://openalex.org/I92039509","https://ror.org/00zat6v61","CN"
"Guangzhou University","https://openalex.org/I37987034","https://ror.org/05ar8rn06","CN"
"Guangzhou Vocational College of Science and Technology","https://openalex.org/I4210106134","https://ror.org/01dan7p53","CN"
"Guilin University of Electronic Technology","https://openalex.org/I5343935","https://ror.org/05arjae42","CN"
"Guilin University of Technology","https://openalex.org/I38706770","https://ror.org/03z391397","CN"
"Guizhou Provincial People's Hospital","https://openalex.org/I4210154454","https://ror.org/046q1bp69","CN"
"Guizhou University","https://openalex.org/I178232147","https://ror.org/02wmsc916","CN"
"Gujarat Vidyapith","https://openalex.org/I347335806","https://ror.org/01gm99y36","IN"
"Gunma University","https://openalex.org/I165735259","https://ror.org/046fm7598","JP"
"Guy's Hospital","https://openalex.org/I1298207432","https://ror.org/04r33pf22","GB"
"HEC Montréal","https://openalex.org/I108192572","https://ror.org/05ww3wq27","CA"
"HSBC Holdings","https://openalex.org/I24190266","https://ror.org/02ygdtt22","GB"
"Hadassah Medical Center","https://openalex.org/I2799899409","https://ror.org/01cqmqj90","IL"
"Hahn-Schickard-Gesellschaft für angewandte Forschung","https://openalex.org/I4210119362","https://ror.org/02reezy47","DE"
"Hahnemann University Hospital","https://openalex.org/I2803028891","https://ror.org/016bbv872","US"
"Hainan Normal University","https://openalex.org/I152033890","https://ror.org/031dhcv14","CN"
"Hainan University","https://openalex.org/I20942203","https://ror.org/03q648j11","CN"
"Hamburg Wasser (Germany)","https://openalex.org/I4210137795","https://ror.org/03xz7zy75","DE"
"Hamedan University of Medical Sciences","https://openalex.org/I112312016","https://ror.org/02ekfbp48","IR"
"Hamilton College","https://openalex.org/I188592606","https://ror.org/05709zb94","US"
"Hamilton Health Sciences","https://openalex.org/I76442945","https://ror.org/02dqdxm48","CA"
"Handan College","https://openalex.org/I113389987","https://ror.org/03fkpw052","CN"
"Hangzhou Dianzi University","https://openalex.org/I50760025","https://ror.org/0576gt767","CN"
"Hangzhou First People's Hospital","https://openalex.org/I4210148790","https://ror.org/05pwsw714","CN"
"Hangzhou Medical College","https://openalex.org/I4210165441","https://ror.org/05gpas306","CN"
"Hangzhou Red Cross Hospital","https://openalex.org/I4210149251","https://ror.org/03mh75s52","CN"
"Hanoi University of Pharmacy","https://openalex.org/I4210137425","https://ror.org/03psjxz30","VN"
"Hanyang University","https://openalex.org/I4575257","https://ror.org/046865y68","KR"
"Harbin Engineering University","https://openalex.org/I151727225","https://ror.org/03x80pn82","CN"
"Harbin Institute of Technology","https://openalex.org/I204983213","https://ror.org/01yqg2h08","CN"
"Harbin Medical University","https://openalex.org/I156144747","https://ror.org/05jscf583","CN"
"Harbin Normal University","https://openalex.org/I134052481","https://ror.org/0270y6950","CN"
"Harbin University","https://openalex.org/I1308199089","https://ror.org/00ey9xa07","CN"
"Harbin University of Science and Technology","https://openalex.org/I100188998","https://ror.org/04e6y1282","CN"
"Harbin Veterinary Research Institute","https://openalex.org/I72212903","https://ror.org/034e92n57","CN"
"Harbor–UCLA Medical Center","https://openalex.org/I4210165985","https://ror.org/05h4zj272","US"
"Harlem Hospital Center","https://openalex.org/I2802987467","https://ror.org/00tz4k675","US"
"Harvard Pilgrim Health Care","https://openalex.org/I4210111543","https://ror.org/01zxdeg39","US"
"Harvard University","https://openalex.org/I136199984","https://ror.org/03vek6s52","US"
"Harvard University Press","https://openalex.org/I2801851002","https://ror.org/006v7bf86","US"
"Hasbro Children's Hospital","https://openalex.org/I4210112379","https://ror.org/01xq02v66","US"
"Haverford College","https://openalex.org/I155707491","https://ror.org/04fnrxr62","US"
"Hawaii Department of Health","https://openalex.org/I1329656041","https://ror.org/00kgerq53","US"
"Hawke's Bay Hospital","https://openalex.org/I4210094928","https://ror.org/00kmzgn35","NZ"
"Health & Safety Laboratory","https://openalex.org/I2800214767","https://ror.org/003kv9x13","GB"
"Health Affairs","https://openalex.org/I4210121117","https://ror.org/02fkh1w66","US"
"Health Sciences Centre","https://openalex.org/I2802362269","https://ror.org/05pr37258","CA"
"Health Sciences North","https://openalex.org/I2802851750","https://ror.org/04br0rs05","CA"
"Health and Safety Executive","https://openalex.org/I81831788","https://ror.org/00av5yz18","GB"
"HealthPartners","https://openalex.org/I52792670","https://ror.org/03s9ada67","US"
"Heart and Stroke Foundation","https://openalex.org/I273727760","https://ror.org/00qbpyp73","CA"
"Hebei Academy of Sciences","https://openalex.org/I4210147114","https://ror.org/03xqveg17","CN"
"Hebei Eye Hospital","https://openalex.org/I4210139529","https://ror.org/033hgw744","CN"
"Hebei Institute of Physical Education","https://openalex.org/I95004497","https://ror.org/024ba6473","CN"
"Hebei Medical University","https://openalex.org/I111381250","https://ror.org/04eymdx19","CN"
"Hebei Meteorological Bureau","https://openalex.org/I4210108179","https://ror.org/01s1s3g75","CN"
"Hebei Normal University","https://openalex.org/I94611258","https://ror.org/004rbbw49","CN"
"Hebei North University","https://openalex.org/I169071405","https://ror.org/03hqwnx39","CN"
"Hebei Science and Technology Department","https://openalex.org/I4210164386","https://ror.org/05k812a28","CN"
"Hebei University","https://openalex.org/I43337087","https://ror.org/01p884a79","CN"
"Hebei University of Engineering","https://openalex.org/I106079672","https://ror.org/036h65h05","CN"
