"","DOI","url","year","month","publisher","volume","number","pages","author","title","journal","key","entry"
"262","10.1257/mac.4.1.105","https://doi.org/10.1257/mac.4.1.105","2012","jan","American Economic Association","4","1","105--143","Glenn D Rudebusch and Eric T Swanson","The Bond Premium in a {DSGE} Model with Long-Run Real and Nominal Risks","American Economic Journal: Macroeconomics","Rudebusch_2012","article"
"263","10.1257/mac.4.2.133","https://doi.org/10.1257/mac.4.2.133","2012","apr","American Economic Association","4","2","133--152","Anabela Carneiro and Paulo Guimar{\~{a}}es and Pedro Portugal","Real Wages and the Business Cycle: Accounting for Worker, Firm, and Job Title Heterogeneity","American Economic Journal: Macroeconomics","Carneiro_2012","article"
"264","10.1257/mac.4.2.184","https://doi.org/10.1257/mac.4.2.184","2012","apr","American Economic Association","4","2","184--217","Viral V Acharya and Denis Gromb and Tanju Yorulmazer","Imperfect Competition in the Interbank Market for Liquidity as a Rationale for Central Banking","American Economic Journal: Macroeconomics","Acharya_2012","article"
"265","10.1257/mac.4.4.126","https://doi.org/10.1257/mac.4.4.126","2012","oct","American Economic Association","4","4","126--162","Olivier Coibion and Yuriy Gorodnichenko","Why Are Target Interest Rate Changes so Persistent?","American Economic Journal: Macroeconomics","Coibion_2012","article"
"266","10.1257/mac.4.4.1","https://doi.org/10.1257/mac.4.4.1","2012","oct","American Economic Association","4","4","1--35","Philippe Martin and Thierry Mayer and Mathias Thoenig","The Geography of Conflicts and Regional Trade Agreements","American Economic Journal: Macroeconomics","Martin_2012","article"
"267","10.1257/mac.4.1.1","https://doi.org/10.1257/mac.4.1.1","2012","jan","American Economic Association","4","1","1--21","Stephen Morris and Hyun Song Shin","Contagious Adverse Selection","American Economic Journal: Macroeconomics","Morris_2012","article"
"268","10.1257/mac.4.1.266","https://doi.org/10.1257/mac.4.1.266","2012","jan","American Economic Association","4","1","266--282","Anil K Kashyap and Jeremy C Stein","The Optimal Conduct of Monetary Policy with Interest on Reserves","American Economic Journal: Macroeconomics","Kashyap_2012","article"
"269","10.1257/mac.4.4.56","https://doi.org/10.1257/mac.4.4.56","2012","oct","American Economic Association","4","4","56--67","Robert E Hall and Alan B Krueger","Evidence on the Incidence of Wage Posting, Wage Bargaining, and On-the-Job Search","American Economic Journal: Macroeconomics","Hall_2012","article"
"270","10.1257/mac.4.3.184","https://doi.org/10.1257/mac.4.3.184","2012","jul","American Economic Association","4","3","184--221","Pengfei Wang and Yi Wen","Speculative Bubbles and Financial Crises","American Economic Journal: Macroeconomics","Wang_2012","article"
"271","10.1257/mac.4.3.33","https://doi.org/10.1257/mac.4.3.33","2012","jul","American Economic Association","4","3","33--65","Cosmin Ilut","Ambiguity Aversion: Implications for the Uncovered Interest Rate Parity Puzzle","American Economic Journal: Macroeconomics","Ilut_2012","article"
"272","10.1257/mac.4.3.153","https://doi.org/10.1257/mac.4.3.153","2012","jul","American Economic Association","4","3","153--183","Kartik Athreya and Xuan S Tam and Eric R Young","A Quantitative Theory of Information and Unsecured Credit","American Economic Journal: Macroeconomics","Athreya_2012","article"
"273","10.1257/mac.4.2.1","https://doi.org/10.1257/mac.4.2.1","2012","apr","American Economic Association","4","2","1--32","Olivier Coibion","Are the Effects of Monetary Policy Shocks Big or Small?","American Economic Journal: Macroeconomics","Coibion_2012","article"
"274","10.1257/mac.4.2.65","https://doi.org/10.1257/mac.4.2.65","2012","apr","American Economic Association","4","2","65--101","Sergey Slobodyan and Raf Wouters","Learning in a Medium-Scale {DSGE} Model with Expectations Based on Small Forecasting Models","American Economic Journal: Macroeconomics","Slobodyan_2012","article"
"275","10.1257/mac.4.4.36","https://doi.org/10.1257/mac.4.4.36","2012","oct","American Economic Association","4","4","36--55","Pedro S Martins and Gary Solon and Jonathan P Thomas","Measuring What Employers Do about Entry Wages over the Business Cycle: A New Approach","American Economic Journal: Macroeconomics","Martins_2012","article"
"276","10.1257/mac.4.4.68","https://doi.org/10.1257/mac.4.4.68","2012","oct","American Economic Association","4","4","68--93","Shigeru Fujita and Garey Ramey","Exogenous versus Endogenous Separation","American Economic Journal: Macroeconomics","Fujita_2012","article"
"277","10.1257/mac.4.3.1","https://doi.org/10.1257/mac.4.3.1","2012","jul","American Economic Association","4","3","1--32","Herv{\'{e}} Le Bihan and J{\'{e}}r{\'{e}}mi Montorn{\`{e}}s and Thomas Heckel","Sticky Wages: Evidence from Quarterly Microeconomic Data","American Economic Journal: Macroeconomics","Bihan_2012","article"
"278","10.1257/mac.4.1.144","https://doi.org/10.1257/mac.4.1.144","2012","jan","American Economic Association","4","1","144--189","Pierpaolo Benigno and Salvatore Nistic{\`{o}}","International Portfolio Allocation under Model Uncertainty","American Economic Journal: Macroeconomics","Benigno_2012","article"
"279","10.1257/mac.4.4.94","https://doi.org/10.1257/mac.4.4.94","2012","oct","American Economic Association","4","4","94--125","Chadi S Abdallah and William D Lastrapes","Home Equity Lending and Retail Spending: Evidence from a Natural Experiment in Texas","American Economic Journal: Macroeconomics","Abdallah_2012","article"
"280","10.1257/mac.4.3.128","https://doi.org/10.1257/mac.4.3.128","2012","jul","American Economic Association","4","3","128--152","Fabio M{\'{e}}ndez and Facundo Sep{\'{u}}lveda","The Cyclicality of Skill Acquisition: Evidence from Panel Data","American Economic Journal: Macroeconomics","M_ndez_2012","article"
"281","10.1257/mac.4.2.33","https://doi.org/10.1257/mac.4.2.33","2012","apr","American Economic Association","4","2","33--64","Charles L Weise","Political Pressures on Monetary Policy During the {US} Great Inflation","American Economic Journal: Macroeconomics","Weise_2012","article"
"282","10.1257/mac.4.2.102","https://doi.org/10.1257/mac.4.2.102","2012","apr","American Economic Association","4","2","102--132","Anusha Chari and Peter Blair Henry and Diego Sasson","Capital Market Integration and Wages","American Economic Journal: Macroeconomics","Chari_2012","article"
"283","10.1257/mac.4.4.163","https://doi.org/10.1257/mac.4.4.163","2012","oct","American Economic Association","4","4","163--197","Pavel {\v{S}}ev{\v{c}}{\'{\i}}k","Financial Contracts and the Political Economy of Investor Protection","American Economic Journal: Macroeconomics","_ev_k_2012","article"
"284","10.1257/mac.4.2.218","https://doi.org/10.1257/mac.4.2.218","2012","apr","American Economic Association","4","2","218--248","Marek Kapic{\textasciibreve}ka","How Important is Technology Capital for the United States?","American Economic Journal: Macroeconomics","Kapic_ka_2012","article"
"285","10.1257/mac.4.1.69","https://doi.org/10.1257/mac.4.1.69","2012","jan","American Economic Association","4","1","69--104","Antje Berndt and Hanno Lustig and {\c{S}}evin Yeltekin","How Does The {US} Government Finance Fiscal Shocks?","American Economic Journal: Macroeconomics","Berndt_2012","article"
"286","10.1257/mac.4.2.153","https://doi.org/10.1257/mac.4.2.153","2012","apr","American Economic Association","4","2","153--183","Andr{\'{e}} C Silva","Rebalancing Frequency and the Welfare Cost of Inflation","American Economic Journal: Macroeconomics","Silva_2012","article"
"287","10.1257/mic.20150121","https://doi.org/10.1257/mic.20150121","2017","feb","American Economic Association","9","1","275--314","Rahul Deb and Mallesh M. Pai","Discrimination via Symmetric Auctions","American Economic Journal: Microeconomics","Deb_2017","article"
"288","10.1257/mic.20140283","https://doi.org/10.1257/mic.20140283","2017","may","American Economic Association","9","2","54--75","Ignacio Esponda and Demian Pouzo","Conditional Retrospective Voting in Large Elections","American Economic Journal: Microeconomics","Esponda_2017","article"
"289","10.1257/mic.20150349","https://doi.org/10.1257/mic.20150349","2017","may","American Economic Association","9","2","95--138","Scott Ashworth and Ethan Bueno de Mesquita and Amanda Friedenberg","Accountability and Information in Elections","American Economic Journal: Microeconomics","Ashworth_2017","article"
"290","10.1257/mic.20160218","https://doi.org/10.1257/mic.20160218","2017","nov","American Economic Association","9","4","171--202","Mostafa Beshkar and Eric W. Bond","Cap and Escape in Trade Agreements","American Economic Journal: Microeconomics","Beshkar_2017","article"
"291","10.1257/mic.20150236","https://doi.org/10.1257/mic.20150236","2017","aug","American Economic Association","9","3","126--147","Christopher P. Chambers and M. Bumin Yenmez","Choice and Matching","American Economic Journal: Microeconomics","Chambers_2017","article"
"292","10.1257/mic.20140276","https://doi.org/10.1257/mic.20140276","2017","aug","American Economic Association","9","3","187--212","Markus Kinateder and Luca Paolo Merlino","Public Goods in Endogenous Networks","American Economic Journal: Microeconomics","Kinateder_2017","article"
"293","10.1257/mic.20150139","https://doi.org/10.1257/mic.20150139","2017","may","American Economic Association","9","2","149--187","Robert W. Staiger and Alan O. Sykes","How Important Can the Non-Violation Clause Be for the {GATT}/{WTO}?","American Economic Journal: Microeconomics","Staiger_2017","article"
"294","10.1257/mic.20140280","https://doi.org/10.1257/mic.20140280","2017","feb","American Economic Association","9","1","63--87","Tommy Staahl Gabrielsen and Bj{\o}rn Olav Johansen","Resale Price Maintenance with Secret Contracts and Retail Service Externalities","American Economic Journal: Microeconomics","Gabrielsen_2017","article"
"295","10.1257/mic.20150183","https://doi.org/10.1257/mic.20150183","2017","feb","American Economic Association","9","1","88--122","Francis Bloch and David Cantala","Dynamic Assignment of Objects to Queuing Agents","American Economic Journal: Microeconomics","Bloch_2017","article"
"296","10.1257/mic.20150003","https://doi.org/10.1257/mic.20150003","2017","feb","American Economic Association","9","1","315--351","Jay Pil Choi and Heiko Gerlach","A Theory of Patent Portfolios","American Economic Journal: Microeconomics","Choi_2017","article"
"297","10.1257/mic.20160305","https://doi.org/10.1257/mic.20160305","2017","nov","American Economic Association","9","4","203--244","Cheng Chen","Management Quality and Firm Hierarchy in Industry Equilibrium","American Economic Journal: Microeconomics","Chen_2017","article"
"298","10.1257/mic.20160079","https://doi.org/10.1257/mic.20160079","2017","nov","American Economic Association","9","4","245--276","Marianna Belloc and Samuel Bowles","Persistence and Change in Culture and Institutions under Autarchy, Trade, and Factor Mobility","American Economic Journal: Microeconomics","Belloc_2017","article"
"299","10.1257/mic.20140189","https://doi.org/10.1257/mic.20140189","2017","aug","American Economic Association","9","3","28--62","Kala Krishna and Yelena Sheveleva","Wheat or Strawberries? Intermediated Trade with Limited Contracting","American Economic Journal: Microeconomics","Krishna_2017","article"
"300","10.1257/mic.20150299","https://doi.org/10.1257/mic.20150299","2017","aug","American Economic Association","9","3","63--99","Daniel Garcia and Jun Honda and Maarten Janssen","The Double Diamond Paradox","American Economic Journal: Microeconomics","Garcia_2017","article"
"301","10.1257/mic.20160200","https://doi.org/10.1257/mic.20160200","2017","aug","American Economic Association","9","3","148--186","Catherine Bobtcheff and Raphaël Levy","More Haste, Less Speed? Signaling through Investment Timing","American Economic Journal: Microeconomics","Bobtcheff_2017","article"
"302","10.1257/mic.20150325","https://doi.org/10.1257/mic.20150325","2017","aug","American Economic Association","9","3","213--244","Alessandro Lizzeri and Leeat Yariv","Collective Self-Control","American Economic Journal: Microeconomics","Lizzeri_2017","article"
"303","10.1257/mic.20150298","https://doi.org/10.1257/mic.20150298","2017","may","American Economic Association","9","2","1--32","Ying Chen and Hülya Eraslan","Dynamic Agenda Setting","American Economic Journal: Microeconomics","Chen_2017","article"
"304","10.1257/mic.20150295","https://doi.org/10.1257/mic.20150295","2017","may","American Economic Association","9","2","139--148","E. Glen Weyl and Andr{\'{e}} Veiga","Pricing Institutions and the Welfare Cost of Adverse Selection","American Economic Journal: Microeconomics","Weyl_2017","article"
"305","10.1257/mic.20160124","https://doi.org/10.1257/mic.20160124","2017","may","American Economic Association","9","2","226--262","Masahiro Goto and Fuhito Kojima and Ryoji Kurata and Akihisa Tamura and Makoto Yokoo","Designing Matching Mechanisms under General Distributional Constraints","American Economic Journal: Microeconomics","Goto_2017","article"
