"","DOI","URL","Title","Authors","Source Title","Publication Date","Year","Volume","Issue","Beginning Page","Ending Page","Entry Questionnaire","Entry Questionnaire Author","Expected Difficulty","Replicator","Completed","Replicated","Main Issue","Type of Missing Data","2nd Replicator","Completed_1","Replicated_1","Data Type","Data Access Type","Data Comments","Data URL","Data Contact","Start-time","End-time","Run-time for programs (minutes)","Estimated editing-time for programs, commits (minutes)","worksheet"
"301","10.1257/mic.20160200","https://doi.org/10.1257/mic.20160200","More Haste, Less Speed? Signaling through Investment Timing","Bobtcheff, Catherine; Levy, Raphael","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2017",2017,9,3,148,186,"Completed","Anderson","5",NA,"Yes","No","No programs or datasets provided",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"302","10.1257/mic.20150325","https://doi.org/10.1257/mic.20150325","Collective Self-Control","Lizzeri, Alessandro; Yariv, Leeat","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2017",2017,9,3,213,244,"Completed","Gabriel","5",NA,"Yes","No","No empirical work to replicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"303","10.1257/mic.20150298","https://doi.org/10.1257/mic.20150298","Dynamic Agenda Setting","Chen, Ying; Eraslan, Hulya","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2017",2017,9,2,1,32,"Completed","Naomi","5",NA,"Yes","No","No empirical work to replicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"304","10.1257/mic.20150295","https://doi.org/10.1257/mic.20150295","Pricing Institutions and the Welfare Cost of Adverse Selection","Weyl, E. Glen; Veiga, Andre","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2017",2017,9,2,139,148,"Completed","Anderson","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"305","10.1257/mic.20160124","https://doi.org/10.1257/mic.20160124","Designing Matching Mechanisms under General Distributional Constraints","Goto, Masahiro; Kojima, Fuhito; Kurata, Ryoji; Tamura, Akihisa; Yokoo, Makoto","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2017",2017,9,2,226,262,"Completed","Gabriel","4",NA,NA,NA,"Programs are written in Java.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"306","10.1257/mic.20160082","https://doi.org/10.1257/mic.20160082","Social Status in Networks","Immorlica, Nicole; Kranton, Rachel; Manea, Mihai; Stoddard, Greg","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2017",2017,9,1,1,30,"Completed","Gabriel","5",NA,"Yes","No","No empirical work to replicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"307","10.1257/mic.20150031","https://doi.org/10.1257/mic.20150031","Bargaining over Entry with a Compulsory License Deadline: Price Spillovers and Surplus Expansion","Bond, Eric W.; Saggi, Kamal","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2017",2017,9,1,31,62,"Completed","Naomi","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"308","10.1257/mic.20150138","https://doi.org/10.1257/mic.20150138","Power Dynamics in Organizations","Li, Jin; Matouschek, Niko; Powell, Michael","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2017",2017,9,1,217,241,"Completed","Anderson",NA,NA,"Yes","No","No empirical work to replicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"309","10.1257/mic.20150201","https://doi.org/10.1257/mic.20150201","Call Market Experiments: Efficiency and Price Discovery through Multiple Calls and Emergent Newton Adjustments","Plott, Charles R.; Pogorelskiy, Kirill","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2017",2017,9,4,1,41,"Completed","Naomi","3",NA,NA,NA,"Reassign to someone who knows R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"310","10.1257/mic.20140182","https://doi.org/10.1257/mic.20140182","If Many Seek, Ye Shall Find: Search Externalities and New Goods","Kotowski, Maciej H.; Zeckhauser, Richard J.","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2017",2017,9,4,42,73,"Completed","Gabriel","5",NA,"Yes","No","No programs provided",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"311","10.1257/mic.20160107","https://doi.org/10.1257/mic.20160107","Comparing Voting by Committees According to Their Manipulability","Pablo Arribillaga, R.; Masso, Jordi","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2017",2017,9,4,74,107,"Completed","Naomi","5",NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"312","10.1257/mic.20160040","https://doi.org/10.1257/mic.20160040","Ideology as Opinion: A Spatial Model of Common-Value Elections","McMurray, Joseph","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2017",2017,9,4,108,140,"Completed","Anderson","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"313","10.1257/mic.20160201","https://doi.org/10.1257/mic.20160201","The Coevolution of Segregation, Polarized Beliefs, and Discrimination: The Case of Private versus State Education","Levy, Gilat; Razin, Ronny","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2017",2017,9,4,141,170,"Completed","Anderson",NA,NA,"Yes","No","No empirical work to replicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"314","10.1257/mic.20160016","https://doi.org/10.1257/mic.20160016","Partner Uncertainty and the Dynamic Boundary of the Firm","Hellmann, Thomas; Thiele, Veikko","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2017",2017,9,4,277,302,"Completed","Gabriel","5",NA,"Yes","No","No empirical work to replicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"315","10.1257/mic.20160010","https://doi.org/10.1257/mic.20160010","Welfare Consequences of Information Aggregation and Optimal Market Size","Kawakami, Kei","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2017",2017,9,4,303,323,"Completed","Naomi","5",NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"316","10.1257/mic.20150253","https://doi.org/10.1257/mic.20150253","Centralized Decision Making and Informed Lobbying","Lima, Rafael Costa; Moreira, Humberto; Verdier, Thierry","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2017",2017,9,4,324,355,"Completed","Anderson",NA,NA,"Yes","No","No empirical work to replicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"317","10.1257/mic.20160087","https://doi.org/10.1257/mic.20160087","Efficient Procurement Auctions with Increasing Returns","Baranov, Oleg; Aperjis, Christina; Ausubel, Lawrence M.; Morrill, Thayer","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2017",2017,9,3,1,27,"Completed","Gabriel","5",NA,"Yes","No","No code provided for simulations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"318","10.1257/mic.20150199","https://doi.org/10.1257/mic.20150199","Bend Them but Don't Break Them: Passionate Workers, Skeptical Managers, and Making in Organizations","Nayeem, Omar A.","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2017",2017,9,3,100,125,"Completed","Gabriel","5",NA,"Yes","No","No empirical work to replicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"319","10.1257/mic.20160088","https://doi.org/10.1257/mic.20160088","Simultaneous Search and Efficiency of Entry and Search Intensity","Gautier, Pieter A.; Holzner, Christian L.","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2017",2017,9,3,245,282,"Completed","Naomi","5",NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"320","10.1257/mic.20150296","https://doi.org/10.1257/mic.20150296","The Good Samaritan and Traffic on the Road to Jericho","Bergstrom, Ted","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2017",2017,9,2,33,53,"Completed","Anderson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"321","10.1257/mic.20150254","https://doi.org/10.1257/mic.20150254","Strategic Vote Trading in Power Sharing Systems","Xefteris, Dimitrios; Ziros, Nicholas","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2017",2017,9,2,76,94,"Completed","Naomi","5",NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"322","10.1257/mic.20140272","https://doi.org/10.1257/mic.20140272","Disclosure and Legal Advice","Che, Yeon-Koo; Severinov, Sergei","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2017",2017,9,2,188,225,"Completed","Gabriel","5",NA,NA,NA,"No empirical work to replicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"323","10.1257/mic.20150237","https://doi.org/10.1257/mic.20150237","Age-Dependent Payoffs and Assortative Matching by Age in a Market with Search","Sautmann, Anja","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2017",2017,9,2,263,294,"Completed","Naomi","3",NA,NA,NA,"Uses MatLAb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"324","10.1257/mic.20140212","https://doi.org/10.1257/mic.20140212","Aggregate Uncertainty Can Lead to Incorrect Herds","Monzon, Ignacio","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2017",2017,9,2,295,314,"Completed","Anderson",NA,NA,"Yes","No","No empirical work to replicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"325","10.1257/mic.20150105","https://doi.org/10.1257/mic.20150105","Procurement Design with Corruption","Burguet, Roberto","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2017",2017,9,2,315,341,"Completed","Anderson",NA,NA,"Yes","No","No empirical work to replicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"326","10.1257/mic.20150172","https://doi.org/10.1257/mic.20150172","Making Case-Based Decision Theory Directly Observable","Bleichrodt, Han; Filko, Martin; Kothiyal, Amit; Wakker, Peter P.","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2017",2017,9,1,123,151,"Completed","Gabriel","5",NA,NA,NA,"No code provided",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"327","10.1257/mic.20150151","https://doi.org/10.1257/mic.20150151","From Peer Pressure to Biased Norms","Michaeli, Moti; Spiro, Daniel","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2017",2017,9,1,152,216,"Completed","Naomi","5",NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"328","10.1257/mic.20150119","https://doi.org/10.1257/mic.20150119","Incentives for Quality in Friendly and Hostile Informational Environments","Fleckinger, Pierre; Glachant, Matthieu; Moineville, Gabrielle","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2017",2017,9,1,242,274,"Completed","Anderson",NA,NA,"Yes","No","No empirical work to replicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"329","10.1257/mic.20150080","https://doi.org/10.1257/mic.20150080","Matching Patterns When Group Size Exceeds Two","Ahlin, Christian","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2017",2017,9,1,352,384,"Completed","Gabriel","2",NA,NA,NA,"Uses matlab and stata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"330","10.1257/mic.20140103","https://doi.org/10.1257/mic.20140103","A Theory of Rational Demand for Index Insurance","Clarke, Daniel J.","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2016",2016,8,1,283,306,"Completed","Naomi","5",NA,"Yes","No","No empirical work to replicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"331","10.1257/mic.20140145","https://doi.org/10.1257/mic.20140145","Internal Geography, International Trade, and Regional Specialization","Cosar, A. Kerem; Fajgelbaum, Pablo D.","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2016",2016,8,1,24,56,"Completed","Naomi","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"332","10.1257/mic.20140138","https://doi.org/10.1257/mic.20140138","Exploitative Innovation","Heidhues, Paul; Koszegi, Botond; Murooka, Takeshi","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2016",2016,8,1,1,23,"Completed","Naomi","5",NA,"Yes","No","No empirical work to replicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"333","10.1257/mic.20140015","https://doi.org/10.1257/mic.20140015","Unpacking the Long-Run Effects of Tariff Shocks: New Structural Implications from Firm Heterogeneity Models","Spearot, Alan","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2016",2016,8,2,128,167,"Completed","Naomi","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"334","10.1257/mic.20150019","https://doi.org/10.1257/mic.20150019","Either or Both Competition: A Two-Sided Theory of Advertising with Overlapping Viewerships","Ambrus, Attila; Calvano, Emilio; Reisinger, Markus","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2016",2016,8,3,189,222,"Completed","Naomi","5",NA,"Yes","No","No code provided",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"335","10.1257/mic.20130138","https://doi.org/10.1257/mic.20130138","Search Advertising","de Corniere, Alexandre","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2016",2016,8,3,156,188,"Completed","Naomi","5",NA,"Yes","No","No empirical work to replicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"336","10.1257/mic.20130254","https://doi.org/10.1257/mic.20130254","Detecting Bidders Groups in Collusive Auctions","Conley, Timothy G.; Decarolis, Francesco","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2016",2016,8,2,1,38,"Completed","Naomi","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"337","10.1257/mic.20150035","https://doi.org/10.1257/mic.20150035","Manipulability of Stable Mechanisms","Chen, Peter; Egesdal, Michael; Pycia, Marek; Yenmez, M. Bumin","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2016",2016,8,2,202,214,"Completed","Naomi","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"338","10.1257/mic.20140068","https://doi.org/10.1257/mic.20140068","Team versus Individual Play in Finitely Repeated Prisoner Dilemma Games","Kagel, John H.; McGee, Peter","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2016",2016,8,2,253,276,"Completed","Gabriel","5",NA,NA,NA,"No code provided",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"339","10.1257/mic.20130274","https://doi.org/10.1257/mic.20130274","Belief Elicitation with a Synchronized Lottery Choice Menu That Is Invariant to Risk Attitudes","Holt, Charles A.; Smith, Angela M.","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2016",2016,8,1,110,139,"Completed","Gabriel","5",NA,NA,NA,"No code provided",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"340","10.1257/mic.20150126","https://doi.org/10.1257/mic.20150126","The Dynamic Free Rider Problem: A Laboratory Study","Battaglini, Marco; Nunnari, Salvatore; Palfrey, Thomas R.","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2016",2016,8,4,268,308,"Completed","Gabriel","1","jjp282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"341","10.1257/mic.20160018","https://doi.org/10.1257/mic.20160018","Achieving Efficiency in Dynamic Contribution Games","Cvitanic, Jaksa; Georgiadis, George","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2016",2016,8,4,309,342,"Completed","Gabriel","5",NA,NA,NA,"No code provided",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"342","10.1257/mic.20150083","https://doi.org/10.1257/mic.20150083","Inducing Leaders to Take Risky Decisions: Dismissal, Tenure, and Term Limits","Aghion, Philippe; Jackson, Matthew O.","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2016",2016,8,3,1,38,"Completed","Naomi","5",NA,"Yes","No","No empirical work to replicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"343","10.1257/mic.20140135","https://doi.org/10.1257/mic.20140135","Strategic Information Acquisition and Transmission","Argenziano, Rossella; Severinov, Sergei; Squintani, Francesco","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2016",2016,8,3,119,155,"Completed","Naomi","5",NA,"Yes","No","No empirical work to replicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"344","10.1257/mic.20140008","https://doi.org/10.1257/mic.20140008","Separating Bayesian Updating from Non-Probabilistic Reasoning: An Experimental Investigation","Levin, Dan; Peck, James; Ivanov, Asen","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2016",2016,8,2,39,60,"Completed","Naomi","3",NA,NA,NA,"Contains ZTree programs; may be difficult to replicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"345","10.1257/mic.20130253","https://doi.org/10.1257/mic.20130253","Social Learning with Costly Search","Mueller-Frank, Manuel; Pai, Mallesh M.","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2016",2016,8,1,83,109,"Completed","Naomi","5",NA,"Yes","No","No empirical work to replicate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"346","10.1257/mic.20150020","https://doi.org/10.1257/mic.20150020","Bid Takers or Market Makers? The Effect of Auctioneers on Auction Outcome","Lacetera, Nicola; Larsen, Bradley J.; Pope, Devin G.; Sydnor, Justin R.","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2016",2016,8,4,195,229,"Completed","Naomi","5",NA,"Yes","No","No code provided",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"347","10.1257/mic.20150070","https://doi.org/10.1257/mic.20150070","Bailouts and the Preservation of Competition: The Case of the Federal Timber Contract Payment Modification Act","Roberts, James W.; Sweeting, Andrew","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2016",2016,8,3,257,288,"Completed","Naomi","4",NA,NA,NA,"data requires a licensing fee to obtain",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"348","10.1257/mic.20140238","https://doi.org/10.1257/mic.20140238","The Utilitarian Relevance of the Aggregation Theorem","Fleurbaey, Marc; Mongin, Philippe","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2016",2016,8,3,289,306,"Completed","Gabriel","5",NA,NA,NA,"No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"349","10.1257/mic.20140244","https://doi.org/10.1257/mic.20140244","Generalized Systematic Risk","Kadan, Ohad; Liu, Fang; Liu, Suying","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2016",2016,8,2,86,127,"Completed","Gabriel","5",NA,NA,NA,"No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"350","10.1257/mic.20140147","https://doi.org/10.1257/mic.20140147","Falling Dominoes: A Theory of Rare Events and Crisis Contagion","Chen, Heng; Suen, Wing","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2016",2016,8,1,228,255,"Completed","Gabriel","3",NA,NA,NA,"matlab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"351","10.1257/mic.20130126","https://doi.org/10.1257/mic.20130126","Testing the General Validity of the Heckscher-Ohlin Theorem","Bernhofen, Daniel M.; Brown, John C.","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2016",2016,8,4,54,90,"Completed","Gabriel","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"352","10.1257/mic.20140240","https://doi.org/10.1257/mic.20140240","Voluntary Contributions and Collective Redistribution","Baranski, Andrzej","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2016",2016,8,4,149,173,"Completed","Naomi","5",NA,"Yes","No","Dataset is present, but no programs available to replicate the experiment",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"353","10.1257/mic.20150332","https://doi.org/10.1257/mic.20150332","Naked Exclusion with Private Offers","Miklos-Thal, Jeanine; Shaffer, Greg","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2016",2016,8,4,174,194,"Completed","Naomi","5",NA,"Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"354","10.1257/mic.20150072","https://doi.org/10.1257/mic.20150072","Naked Exclusion and the Volatility of Innovation","Stefanadis, Christodoulos","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2016",2016,8,3,39,50,"Completed","Naomi","5",NA,"Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"355","10.1257/mic.20140237","https://doi.org/10.1257/mic.20140237","Screening for Good Patent Pools through Price Caps on Individual Licenses","Boutin, Aleksandra","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2016",2016,8,3,64,94,"Completed","Naomi","5",NA,"Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"356","10.1257/mic.20140190","https://doi.org/10.1257/mic.20140190","Keeping Secrets: The Economics of Access Deterrence","Henry, Emeric; Ruiz-Aliseda, Francisco","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2016",2016,8,3,95,118,"Completed","Naomi","5",NA,"Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"357","10.1257/mic.20140143","https://doi.org/10.1257/mic.20140143","Just Enough or All: Selling a Firm","Ekmekci, Mehmet; Kos, Nenad; Vohra, Rakesh","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Aug 2016",2016,8,3,223,256,"Completed","Naomi","5",NA,"Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"358","10.1257/mic.20130036","https://doi.org/10.1257/mic.20130036","Flip-Flopping, Primary Visibility, and the Selection of Candidates","Agranov, Marina","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2016",2016,8,2,61,85,"Completed","Naomi","5",NA,"Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"359","10.1257/mic.20140241","https://doi.org/10.1257/mic.20140241","Character Endorsements and Electoral Competition","Chakraborty, Archishman; Ghosh, Parikshit","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","May 2016",2016,8,2,277,310,"Completed","Naomi","5",NA,"Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"360","10.1257/mic.20120112","https://doi.org/10.1257/mic.20120112","Dynamic Signaling with Dropout Risk","Dilme, Francesc; Li, Fei","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2016",2016,8,1,57,82,"Completed","Naomi","5",NA,"Yes","No","No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"361","10.1257/mic.20140167","https://doi.org/10.1257/mic.20140167","Intermediaries in Two-Sided Markets: An Empirical Analysis of the US Cable Television Industry","Boik, Andre","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Feb 2016",2016,8,1,256,282,"Completed","Naomi","4",NA,NA,NA,"This work contains proprietary data; I think it is necessary to complete the replication, but I could be wrong. This uses Mathematica and Stata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"362","10.1257/mic.20150116","https://doi.org/10.1257/mic.20150116","An Alternative to Signaling: Directed Search and Substitution","Levy, Matthew; Szentes, Balazs","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2016",2016,8,4,1,15,"Completed","Gabriel","5",NA,NA,NA,"No code provided",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"363","10.1257/mic.20130270","https://doi.org/10.1257/mic.20130270","Delegating Multiple Decisions","Frankel, Alex","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2016",2016,8,4,16,53,"Completed","Gabriel","5",NA,NA,NA,"No code provided",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
"364","10.1257/mic.20140151","https://doi.org/10.1257/mic.20140151","News Aggregators and Competition among Newspapers on the Internet","Jeon, Doh-Shin; Nasr, Nikrooz","AMERICAN ECONOMIC JOURNAL-MICROECONOMICS","Nov 2016",2016,8,4,91,114,"Completed","Gabriel","5",NA,NA,NA,"No empirical work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER Summer 2018 forward"
