"","DOI","title","author","year","volume","number","url","journal"
"437","10.1257/mic.6.4.74","Strategic Private Experimentation","Mike Felgenhauer and Elisabeth Schulte","2014","6","4","https://doi.org/10.1257/mic.6.4.74","American Economic Journal: Microeconomics"
"438","10.1257/mic.6.4.203","Voter Preferences, Polarization, and Electoral Policies","Yuichiro Kamada and Fuhito Kojima","2014","6","4","https://doi.org/10.1257/mic.6.4.203","American Economic Journal: Microeconomics"
"439","10.1257/mic.6.3.136","Local Institutions and the Dynamics of Community Sorting","Andrea Robbett","2014","6","3","https://doi.org/10.1257/mic.6.3.136","American Economic Journal: Microeconomics"
"440","10.1257/mic.6.3.256","Resisting Moral Wiggle Room: How Robust Is Reciprocal Behavior?","Joël J. van der Weele and Julija Kulisa and Michael Kosfeld and Guido Friebel","2014","6","3","https://doi.org/10.1257/mic.6.3.256","American Economic Journal: Microeconomics"
"441","10.1257/mic.6.2.205","Candidates, Character, and Corruption","B. Douglas Bernheim and Navin Kartik","2014","6","2","https://doi.org/10.1257/mic.6.2.205","American Economic Journal: Microeconomics"
"442","10.1257/mic.6.1.182","Coalition Formation in a Legislative Voting Game","Nels Christiansen and Sotiris Georganas and John H. Kagel","2014","6","1","https://doi.org/10.1257/mic.6.1.182","American Economic Journal: Microeconomics"
"443","10.1257/mic.6.4.362","The Day Care Assignment: A Dynamic Matching Problem","John Kennes and Daniel Monte and Norovsambuu Tumennasan","2014","6","4","https://doi.org/10.1257/mic.6.4.362","American Economic Journal: Microeconomics"
"444","10.1257/mic.6.2.79","Inefficiency Measurement","Christopher P. Chambers and Alan D. Miller","2014","6","2","https://doi.org/10.1257/mic.6.2.79","American Economic Journal: Microeconomics"
"445","10.1257/mic.6.1.23","Pooling with Essential and Nonessential Patents","Daniel Quint","2014","6","1","https://doi.org/10.1257/mic.6.1.23","American Economic Journal: Microeconomics"
"446","10.1257/mic.6.1.154","On the Political Economy of Urban Growth: Homeownership versus Affordability","Fran{\c{c}}ois Ortalo-Magn{\'{e}} and Andrea Prat","2014","6","1","https://doi.org/10.1257/mic.6.1.154","American Economic Journal: Microeconomics"
"447","10.1257/mic.6.4.237","Pride and Diversity in Social Economies","Fabio Maccheroni and Massimo Marinacci and Aldo Rustichini","2014","6","4","https://doi.org/10.1257/mic.6.4.237","American Economic Journal: Microeconomics"
"448","10.1257/mic.6.4.293","(Good and Bad) Reputation for a Servant of Two Masters","Heski Bar-Isaac and Joyee Deb","2014","6","4","https://doi.org/10.1257/mic.6.4.293","American Economic Journal: Microeconomics"
"449","10.1257/mic.6.4.407","Mergers and Sunk Costs: An Application to the Ready-Mix Concrete Industry","Allan Collard-Wexler","2014","6","4","https://doi.org/10.1257/mic.6.4.407","American Economic Journal: Microeconomics"
"450","10.1257/mic.6.1.5","Extension Rules or What Would the Sage Do?","Ehud Lehrer and Roee Teper","2014","6","1","https://doi.org/10.1257/mic.6.1.5","American Economic Journal: Microeconomics"
"451","10.1257/mic.6.4.106","Internet Penetration and Capacity Utilization in the {US} Airline Industry","James D. Dana and Eugene Orlov","2014","6","4","https://doi.org/10.1257/mic.6.4.106","American Economic Journal: Microeconomics"
"452","10.1257/mic.6.3.227","Optimal Project Selection Mechanisms","Talia Bar and Sidartha Gordon","2014","6","3","https://doi.org/10.1257/mic.6.3.227","American Economic Journal: Microeconomics"
"453","10.1257/mic.6.3.265","Sequential Kidney Exchange","Lawrence M. Ausubel and Thayer Morrill","2014","6","3","https://doi.org/10.1257/mic.6.3.265","American Economic Journal: Microeconomics"
"454","10.1257/mic.6.2.37","Information Acquisition in a War of Attrition","Kyungmin Kim and Frances Zhiyun Xu Lee","2014","6","2","https://doi.org/10.1257/mic.6.2.37","American Economic Journal: Microeconomics"
"455","10.1257/mic.6.1.205","Optimal Tax and Expenditure Policy with Aggregate Uncertainty","Felix J. Bierbrauer","2014","6","1","https://doi.org/10.1257/mic.6.1.205","American Economic Journal: Microeconomics"
"456","10.1257/mic.6.4.162","The Strategic Dis/advantage of Voting Early","Eddie Dekel and Michele Piccione","2014","6","4","https://doi.org/10.1257/mic.6.4.162","American Economic Journal: Microeconomics"
"457","10.1257/mic.6.3.1","Nonlinear Pricing of Storable Goods","Igal Hendel and Alessandro Lizzeri and Nikita Roketskiy","2014","6","3","https://doi.org/10.1257/mic.6.3.1","American Economic Journal: Microeconomics"
"458","10.1257/mic.6.1.58","Risk-Taking and Risk-Sharing Incentives under Moral Hazard","Mohamed Belhaj and Renaud Bourl{\`{e}}s and Fr{\'{e}}d{\'{e}}ric Deroïan","2014","6","1","https://doi.org/10.1257/mic.6.1.58","American Economic Journal: Microeconomics"
"459","10.1257/mic.6.1.134","Overconfidence and Diversification","Yuval Heller","2014","6","1","https://doi.org/10.1257/mic.6.1.134","American Economic Journal: Microeconomics"
"460","10.1257/mic.6.1.315","Financing Experimentation","Mikhail Drugov and Rocco Macchiavello","2014","6","1","https://doi.org/10.1257/mic.6.1.315","American Economic Journal: Microeconomics"
"461","10.1257/mic.6.4.272","Competitive Altruism, Mentalizing, and Signaling","Ed Hopkins","2014","6","4","https://doi.org/10.1257/mic.6.4.272","American Economic Journal: Microeconomics"
"462","10.1257/mic.6.4.326","Wasteful Sanctions, Underperformance, and Endogenous Supervision","David A. Miller and Kareen Rozen","2014","6","4","https://doi.org/10.1257/mic.6.4.326","American Economic Journal: Microeconomics"
"463","10.1257/mic.6.2.131","When Is a Risky Asset {\textquotedblleft}Urgently Needed{\textquotedblright}?","Felix Kubler and Larry Selden and Xiao Wei","2014","6","2","https://doi.org/10.1257/mic.6.2.131","American Economic Journal: Microeconomics"
"464","10.1257/mic.6.1.1","At Least Do No Harm: The Use of Scarce Data","Alvaro Sandroni","2014","6","1","https://doi.org/10.1257/mic.6.1.1","American Economic Journal: Microeconomics"
"465","10.1257/app.5.2.1","Young Adult Obesity and Household Income: Effects of Unconditional Cash Transfers","Randall Akee and Emilia Simeonova and William Copeland and Adrian Angold and E. Jane Costello","2013","5","2","https://doi.org/10.1257/app.5.2.1","American Economic Journal: Applied Economics"
"466","10.1257/app.5.2.122","The Demand for, and Consequences of, Formalization among Informal Firms in Sri Lanka","Suresh de Mel and David McKenzie and Christopher Woodruff","2013","5","2","https://doi.org/10.1257/app.5.2.122","American Economic Journal: Applied Economics"
"467","10.1257/app.5.2.151","Making Yourself Attractive: Pre-Marital Investments and the Returns to Education in the Marriage Market","Jeanne Lafortune","2013","5","2","https://doi.org/10.1257/app.5.2.151","American Economic Journal: Applied Economics"
"468","10.1257/app.5.2.179","Texting Bans and Fatal Accidents on Roadways: Do They Work? Or Do Drivers Just React to Announcements of Bans?","Rahi Abouk and Scott Adams","2013","5","2","https://doi.org/10.1257/app.5.2.179","American Economic Journal: Applied Economics"
"469","10.1257/app.5.2.200","Development Effects of Electrification: Evidence from the Topographic Placement of Hydropower Plants in Brazil","Molly Lipscomb and A. Mushfiq Mobarak and Tania Barham","2013","5","2","https://doi.org/10.1257/app.5.2.200","American Economic Journal: Applied Economics"
"470","10.1257/app.5.2.29","School Inputs, Household Substitution, and Test Scores","Jishnu Das and Stefan Dercon and James Habyarimana and Pramila Krishnan and Karthik Muralidharan and Venkatesh Sundararaman","2013","5","2","https://doi.org/10.1257/app.5.2.29","American Economic Journal: Applied Economics"
"471","10.1257/app.5.2.58","The Effect of Absenteeism and Clinic Protocol on Health Outcomes: The Case of Mother-to-Child Transmission of {HIV} in Kenya","Markus Goldstein and Joshua Graff Zivin and James Habyarimana and Cristian Pop-Eleches and Harsha Thirumurthy","2013","5","2","https://doi.org/10.1257/app.5.2.58","American Economic Journal: Applied Economics"
"472","10.1257/app.5.2.86","Health, Height, Height Shrinkage, and {SES} at Older Ages: Evidence from China","Wei Huang and Xiaoyan Lei and Geert Ridder and John Strauss and Yaohui Zhao","2013","5","2","https://doi.org/10.1257/app.5.2.86","American Economic Journal: Applied Economics"
"473","10.1257/app.5.3.1","Fuel Economy and Safety: The Influences of Vehicle Class and Driver Behavior","Mark R Jacobsen","2013","5","3","https://doi.org/10.1257/app.5.3.1","American Economic Journal: Applied Economics"
"474","10.1257/app.5.3.113","Private Information and the Allocation of Land Use Subsidies in Malawi","B. Kelsey Jack","2013","5","3","https://doi.org/10.1257/app.5.3.113","American Economic Journal: Applied Economics"
"475","10.1257/app.5.3.136","A Female Style in Corporate Leadership? Evidence from Quotas","David A Matsa and Amalia R Miller","2013","5","3","https://doi.org/10.1257/app.5.3.136","American Economic Journal: Applied Economics"
"476","10.1257/app.5.3.170","Campaign Contributions over {CEOs}{\textquotesingle} Careers","Adam Fremeth and Brian Kelleher Richter and Brandon Schaufele","2013","5","3","https://doi.org/10.1257/app.5.3.170","American Economic Journal: Applied Economics"
"477","10.1257/app.5.3.189","Teaching Practices and Social Capital","Yann Algan and Pierre Cahuc and Andrei Shleifer","2013","5","3","https://doi.org/10.1257/app.5.3.189","American Economic Journal: Applied Economics"
"478","10.1257/app.5.3.211","Experimental Evidence on the Effects of Home Computers on Academic Achievement among Schoolchildren","Robert W Fairlie and Jonathan Robinson","2013","5","3","https://doi.org/10.1257/app.5.3.211","American Economic Journal: Applied Economics"
"479","10.1257/app.5.3.27","Bringing Education to Afghan Girls: A Randomized Controlled Trial of Village-Based Schools","Dana Burde and Leigh L Linden","2013","5","3","https://doi.org/10.1257/app.5.3.27","American Economic Journal: Applied Economics"
"480","10.1257/app.5.3.41","The Effects of {\textquotedblleft}Girl-Friendly{\textquotedblright} Schools: Evidence from the {BRIGHT} School Construction Program in Burkina Faso","Harounan Kazianga and Dan Levy and Leigh L Linden and Matt Sloan","2013","5","3","https://doi.org/10.1257/app.5.3.41","American Economic Journal: Applied Economics"
"481","10.1257/app.5.3.63","How Does the Market Use Citation Data? The Hirsch Index in Economics","Glenn Ellison","2013","5","3","https://doi.org/10.1257/app.5.3.63","American Economic Journal: Applied Economics"
"482","10.1257/app.5.3.91","Marriage Networks, Nepotism, and Labor Market Outcomes in China","Shing-Yi Wang","2013","5","3","https://doi.org/10.1257/app.5.3.91","American Economic Journal: Applied Economics"
"483","10.1257/app.5.4.206","The Impact of Intergovernmental Transfers on Education Outcomes and Poverty Reduction","Stephan Litschig and Kevin M Morrison","2013","5","4","https://doi.org/10.1257/app.5.4.206","American Economic Journal: Applied Economics"
"484","10.1257/app.5.4.241","Can Informed Public Deliberation Overcome Clientelism? Experimental Evidence from Benin","Thomas Fujiwara and Leonard Wantchekon","2013","5","4","https://doi.org/10.1257/app.5.4.241","American Economic Journal: Applied Economics"
"485","10.1257/app.5.4.256","Information Asymmetries in Consumer Credit Markets: Evidence from Payday Lending","Will Dobbie and Paige Marta Skiba","2013","5","4","https://doi.org/10.1257/app.5.4.256","American Economic Journal: Applied Economics"
"486","10.1257/pol.20140211","A Contribution to the Empirics of Reservation Wages","Alan B. Krueger and Andreas I. Mueller","2016","8","1","https://doi.org/10.1257/pol.20140211","American Economic Journal: Economic Policy"
"487","10.1257/pol.20150297","A Dynamic Model of Housing Supply","Alvin Murphy","2018","10","4","https://doi.org/10.1257/pol.20150297","American Economic Journal: Economic Policy"
"488","10.1257/mic.20160222","A Foundation for Efficiency Wage Contracts","John Y. Zhu","2018","10","4","https://doi.org/10.1257/mic.20160222","American Economic Journal: Microeconomics"
"489","10.1257/pol.20160570","A Letter and Encouragement: Does Information Increase Postsecondary Enrollment of {UI} Recipients?","Andrew Barr and Sarah Turner","2018","10","3","https://doi.org/10.1257/pol.20160570","American Economic Journal: Economic Policy"
"490","10.1257/pol.20160462","A Macroeconomic Approach to Optimal Unemployment Insurance: Applications","Camille Landais and Pascal Michaillat and Emmanuel Saez","2018","10","2","https://doi.org/10.1257/pol.20160462","American Economic Journal: Economic Policy"
"491","10.1257/pol.20150088","A Macroeconomic Approach to Optimal Unemployment Insurance: Theory","Camille Landais and Pascal Michaillat and Emmanuel Saez","2018","10","2","https://doi.org/10.1257/pol.20150088","American Economic Journal: Economic Policy"
"492","10.1257/mic.20160345","A Mechanism for Eliciting Second-Order Beliefs and the Inclination to Choose","Edi Karni","2018","10","2","https://doi.org/10.1257/mic.20160345","American Economic Journal: Microeconomics"
"493","10.1257/mac.20160118","A Model of Endogenous Loan Quality and the Collapse of the Shadow Banking System","Francesco Ferrante","2018","10","4","https://doi.org/10.1257/mac.20160118","American Economic Journal: Macroeconomics"
"494","10.1257/mac.20170367","A Model of Secular Stagnation: Theory and Quantitative Evaluation","Gauti B. Eggertsson and Neil R. Mehrotra and Jacob A. Robbins","2019","11","1","https://doi.org/10.1257/mac.20170367","American Economic Journal: Macroeconomics"
"495","10.1257/mic.20150259","A Pseudo-Market Approach to Allocation with Priorities","Yinghua He and Antonio Miralles and Marek Pycia and Jianye Yan","2018","10","3","https://doi.org/10.1257/mic.20150259","American Economic Journal: Microeconomics"
"496","10.1257/mac.20160136","A Quantitative Theory of Information, Worker Flows, and Wage Dispersion","Amanda M. Michaud","2018","10","2","https://doi.org/10.1257/mac.20160136","American Economic Journal: Macroeconomics"
"497","10.1257/mic.20160290","A Theory of Indicative Bidding","Daniel Quint and Kenneth Hendricks","2018","10","2","https://doi.org/10.1257/mic.20160290","American Economic Journal: Microeconomics"
