"","DOI","url","year","month","publisher","volume","number","pages","author","title","journal","key","entry"
"311","10.1257/mic.20160107","https://doi.org/10.1257%2Fmic.20160107","2017","nov","American Economic Association","9","4","74--107","R. Pablo Arribillaga and Jordi Mass{\'{o}}","Comparing Voting by Committees According to Their Manipulability","American Economic Journal: Microeconomics","Arribillaga_2017","article"
"312","10.1257/mic.20160040","https://doi.org/10.1257%2Fmic.20160040","2017","nov","American Economic Association","9","4","108--140","Joseph McMurray","Ideology as Opinion: A Spatial Model of Common-Value Elections","American Economic Journal: Microeconomics","McMurray_2017","article"
"313","10.1257/mic.20160201","https://doi.org/10.1257%2Fmic.20160201","2017","nov","American Economic Association","9","4","141--170","Gilat Levy and Ronny Razin","The Coevolution of Segregation, Polarized Beliefs, and Discrimination: The Case of Private versus State Education","American Economic Journal: Microeconomics","Levy_2017","article"
"314","10.1257/mic.20160016","https://doi.org/10.1257%2Fmic.20160016","2017","nov","American Economic Association","9","4","277--302","Thomas Hellmann and Veikko Thiele","Partner Uncertainty and the Dynamic Boundary of the Firm","American Economic Journal: Microeconomics","Hellmann_2017","article"
"315","10.1257/mic.20160010","https://doi.org/10.1257%2Fmic.20160010","2017","nov","American Economic Association","9","4","303--323","Kei Kawakami","Welfare Consequences of Information Aggregation and Optimal Market Size","American Economic Journal: Microeconomics","Kawakami_2017","article"
"316","10.1257/mic.20150253","https://doi.org/10.1257%2Fmic.20150253","2017","nov","American Economic Association","9","4","324--355","Rafael Costa Lima and Humberto Moreira and Thierry Verdier","Centralized Decision Making and Informed Lobbying","American Economic Journal: Microeconomics","Lima_2017","article"
"317","10.1257/mic.20160087","https://doi.org/10.1257%2Fmic.20160087","2017","aug","American Economic Association","9","3","1--27","Oleg Baranov and Christina Aperjis and Lawrence M. Ausubel and Thayer Morrill","Efficient Procurement Auctions with Increasing Returns","American Economic Journal: Microeconomics","Baranov_2017","article"
"318","10.1257/mic.20150199","https://doi.org/10.1257%2Fmic.20150199","2017","aug","American Economic Association","9","3","100--125","Omar A. Nayeem","Bend Them but Don{\textquotesingle}t Break Them: Passionate Workers, Skeptical Managers, and Decision Making in Organizations","American Economic Journal: Microeconomics","Nayeem_2017","article"
"319","10.1257/mic.20160088","https://doi.org/10.1257%2Fmic.20160088","2017","aug","American Economic Association","9","3","245--282","Pieter A. Gautier and Christian L. Holzner","Simultaneous Search and Efficiency of Entry and Search Intensity","American Economic Journal: Microeconomics","Gautier_2017","article"
"320","10.1257/mic.20150296","https://doi.org/10.1257%2Fmic.20150296","2017","may","American Economic Association","9","2","33--53","Ted Bergstrom","The Good Samaritan and Traffic on the Road to Jericho","American Economic Journal: Microeconomics","Bergstrom_2017","article"
"321","10.1257/mic.20150254","https://doi.org/10.1257%2Fmic.20150254","2017","may","American Economic Association","9","2","76--94","Dimitrios Xefteris and Nicholas Ziros","Strategic Vote Trading in Power Sharing Systems","American Economic Journal: Microeconomics","Xefteris_2017","article"
"322","10.1257/mic.20140272","https://doi.org/10.1257%2Fmic.20140272","2017","may","American Economic Association","9","2","188--225","Yeon-Koo Che and Sergei Severinov","Disclosure and Legal Advice","American Economic Journal: Microeconomics","Che_2017","article"
"323","10.1257/mic.20150237","https://doi.org/10.1257%2Fmic.20150237","2017","may","American Economic Association","9","2","263--294","Anja Sautmann","Age-Dependent Payoffs and Assortative Matching by Age in a Market with Search","American Economic Journal: Microeconomics","Sautmann_2017","article"
"324","10.1257/mic.20140212","https://doi.org/10.1257%2Fmic.20140212","2017","may","American Economic Association","9","2","295--314","Ignacio Monz{\'{o}}n","Aggregate Uncertainty Can Lead to Incorrect Herds","American Economic Journal: Microeconomics","Monz_n_2017","article"
"325","10.1257/mic.20150105","https://doi.org/10.1257%2Fmic.20150105","2017","may","American Economic Association","9","2","315--341","Roberto Burguet","Procurement Design with Corruption","American Economic Journal: Microeconomics","Burguet_2017","article"
"326","10.1257/mic.20150172","https://doi.org/10.1257%2Fmic.20150172","2017","feb","American Economic Association","9","1","123--151","Han Bleichrodt and Martin Filko and Amit Kothiyal and Peter P. Wakker","Making Case-Based Decision Theory Directly Observable","American Economic Journal: Microeconomics","Bleichrodt_2017","article"
"327","10.1257/mic.20150151","https://doi.org/10.1257%2Fmic.20150151","2017","feb","American Economic Association","9","1","152--216","Moti Michaeli and Daniel Spiro","From Peer Pressure to Biased Norms","American Economic Journal: Microeconomics","Michaeli_2017","article"
"328","10.1257/mic.20150119","https://doi.org/10.1257%2Fmic.20150119","2017","feb","American Economic Association","9","1","242--274","Pierre Fleckinger and Matthieu Glachant and Gabrielle Moineville","Incentives for Quality in Friendly and Hostile Informational Environments","American Economic Journal: Microeconomics","Fleckinger_2017","article"
"329","10.1257/mic.20150080","https://doi.org/10.1257%2Fmic.20150080","2017","feb","American Economic Association","9","1","352--384","Christian Ahlin","Matching Patterns When Group Size Exceeds Two","American Economic Journal: Microeconomics","Ahlin_2017","article"
"330","10.1257/mic.20140103","https://doi.org/10.1257%2Fmic.20140103","2016","feb","American Economic Association","8","1","283--306","Daniel J. Clarke","A Theory of Rational Demand for Index Insurance","American Economic Journal: Microeconomics","Clarke_2016","article"
"331","10.1257/mic.20140145","https://doi.org/10.1257%2Fmic.20140145","2016","feb","American Economic Association","8","1","24--56","A. Kerem Co{\c{s}}ar and Pablo D. Fajgelbaum","Internal Geography, International Trade, and Regional Specialization","American Economic Journal: Microeconomics","Co_ar_2016","article"
"332","10.1257/mic.20140138","https://doi.org/10.1257%2Fmic.20140138","2016","feb","American Economic Association","8","1","1--23","Paul Heidhues and Botond K{\H{o}}szegi and Takeshi Murooka","Exploitative Innovation","American Economic Journal: Microeconomics","Heidhues_2016","article"
"333","10.1257/mic.20140015","https://doi.org/10.1257%2Fmic.20140015","2016","may","American Economic Association","8","2","128--167","Alan Spearot","Unpacking the Long-Run Effects of Tariff Shocks: New Structural Implications from Firm Heterogeneity Models","American Economic Journal: Microeconomics","Spearot_2016","article"
"334","10.1257/mic.20150019","https://doi.org/10.1257%2Fmic.20150019","2016","aug","American Economic Association","8","3","189--222","Attila Ambrus and Emilio Calvano and Markus Reisinger","Either or Both Competition: A {\textquotedblleft}Two-Sided{\textquotedblright} Theory of Advertising with Overlapping Viewerships","American Economic Journal: Microeconomics","Ambrus_2016","article"
"335","10.1257/mic.20130138","https://doi.org/10.1257%2Fmic.20130138","2016","aug","American Economic Association","8","3","156--188","Alexandre de Corni{\`{e}}re","Search Advertising","American Economic Journal: Microeconomics","de_Corni_re_2016","article"
"336","10.1257/mic.20130254","https://doi.org/10.1257%2Fmic.20130254","2016","may","American Economic Association","8","2","1--38","Timothy G. Conley and Francesco Decarolis","Detecting Bidders Groups in Collusive Auctions","American Economic Journal: Microeconomics","Conley_2016","article"
"337","10.1257/mic.20150035","https://doi.org/10.1257%2Fmic.20150035","2016","may","American Economic Association","8","2","202--214","Peter Chen and Michael Egesdal and Marek Pycia and M. Bumin Yenmez","Manipulability of Stable Mechanisms","American Economic Journal: Microeconomics","Chen_2016","article"
"338","10.1257/mic.20140068","https://doi.org/10.1257%2Fmic.20140068","2016","may","American Economic Association","8","2","253--276","John H. Kagel and Peter McGee","Team versus Individual Play in Finitely Repeated Prisoner Dilemma Games","American Economic Journal: Microeconomics","Kagel_2016","article"
"339","10.1257/mic.20130274","https://doi.org/10.1257%2Fmic.20130274","2016","feb","American Economic Association","8","1","110--139","Charles A. Holt and Angela M. Smith","Belief Elicitation with a Synchronized Lottery Choice Menu That Is Invariant to Risk Attitudes","American Economic Journal: Microeconomics","Holt_2016","article"
"340","10.1257/mic.20150126","https://doi.org/10.1257%2Fmic.20150126","2016","nov","American Economic Association","8","4","268--308","Marco Battaglini and Salvatore Nunnari and Thomas R. Palfrey","The Dynamic Free Rider Problem: A Laboratory Study","American Economic Journal: Microeconomics","Battaglini_2016","article"
"341","10.1257/mic.20160018","https://doi.org/10.1257%2Fmic.20160018","2016","nov","American Economic Association","8","4","309--342","Jak{\v{s}}a Cvitani{\'{c}} and George Georgiadis","Achieving Efficiency in Dynamic Contribution Games","American Economic Journal: Microeconomics","Cvitani__2016","article"
"342","10.1257/mic.20150083","https://doi.org/10.1257%2Fmic.20150083","2016","aug","American Economic Association","8","3","1--38","Philippe Aghion and Matthew O. Jackson","Inducing Leaders to Take Risky Decisions: Dismissal, Tenure, and Term Limits","American Economic Journal: Microeconomics","Aghion_2016","article"
"343","10.1257/mic.20140135","https://doi.org/10.1257%2Fmic.20140135","2016","aug","American Economic Association","8","3","119--155","Rossella Argenziano and Sergei Severinov and Francesco Squintani","Strategic Information Acquisition and Transmission","American Economic Journal: Microeconomics","Argenziano_2016","article"
"344","10.1257/mic.20140008","https://doi.org/10.1257%2Fmic.20140008","2016","may","American Economic Association","8","2","39--60","Dan Levin and James Peck and Asen Ivanov","Separating Bayesian Updating from Non-Probabilistic Reasoning: An Experimental Investigation","American Economic Journal: Microeconomics","Levin_2016","article"
"345","10.1257/mic.20130253","https://doi.org/10.1257%2Fmic.20130253","2016","feb","American Economic Association","8","1","83--109","Manuel Mueller-Frank and Mallesh M. Pai","Social Learning with Costly Search","American Economic Journal: Microeconomics","Mueller_Frank_2016","article"
"346","10.1257/mic.20150020","https://doi.org/10.1257%2Fmic.20150020","2016","nov","American Economic Association","8","4","195--229","Nicola Lacetera and Bradley J. Larsen and Devin G. Pope and Justin R. Sydnor","Bid Takers or Market Makers? The Effect of Auctioneers on Auction Outcome","American Economic Journal: Microeconomics","Lacetera_2016","article"
"347","10.1257/mic.20150070","https://doi.org/10.1257%2Fmic.20150070","2016","aug","American Economic Association","8","3","257--288","James W. Roberts and Andrew Sweeting","Bailouts and the Preservation of Competition: The Case of the Federal Timber Contract Payment Modification Act","American Economic Journal: Microeconomics","Roberts_2016","article"
"348","10.1257/mic.20140238","https://doi.org/10.1257%2Fmic.20140238","2016","aug","American Economic Association","8","3","289--306","Marc Fleurbaey and Philippe Mongin","The Utilitarian Relevance of the Aggregation Theorem","American Economic Journal: Microeconomics","Fleurbaey_2016","article"
"349","10.1257/mic.20140244","https://doi.org/10.1257%2Fmic.20140244","2016","may","American Economic Association","8","2","86--127","Ohad Kadan and Fang Liu and Suying Liu","Generalized Systematic Risk","American Economic Journal: Microeconomics","Kadan_2016","article"
"350","10.1257/mic.20140147","https://doi.org/10.1257%2Fmic.20140147","2016","feb","American Economic Association","8","1","228--255","Heng Chen and Wing Suen","Falling Dominoes: A Theory of Rare Events and Crisis Contagion","American Economic Journal: Microeconomics","Chen_2016","article"
"351","10.1257/mic.20130126","https://doi.org/10.1257%2Fmic.20130126","2016","nov","American Economic Association","8","4","54--90","Daniel M. Bernhofen and John C. Brown","Testing the General Validity of the Heckscher-Ohlin Theorem","American Economic Journal: Microeconomics","Bernhofen_2016","article"
"352","10.1257/mic.20140240","https://doi.org/10.1257%2Fmic.20140240","2016","nov","American Economic Association","8","4","149--173","Andrzej Baranski","Voluntary Contributions and Collective Redistribution","American Economic Journal: Microeconomics","Baranski_2016","article"
"353","10.1257/mic.20150332","https://doi.org/10.1257%2Fmic.20150332","2016","nov","American Economic Association","8","4","174--194","Jeanine Mikl{\'{o}}s-Thal and Greg Shaffer","Naked Exclusion with Private Offers","American Economic Journal: Microeconomics","Mikl_s_Thal_2016","article"
"354","10.1257/mic.20150072","https://doi.org/10.1257%2Fmic.20150072","2016","aug","American Economic Association","8","3","39--50","Christodoulos Stefanadis","Naked Exclusion and the Volatility of Innovation","American Economic Journal: Microeconomics","Stefanadis_2016","article"
"355","10.1257/mic.20140237","https://doi.org/10.1257%2Fmic.20140237","2016","aug","American Economic Association","8","3","64--94","Aleksandra Boutin","Screening for Good Patent Pools through Price Caps on Individual Licenses","American Economic Journal: Microeconomics","Boutin_2016","article"
